################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.2022164014403223E+00 a      2922     1    11     2     2
  4.7483465934120500E-01 a      2923     1    11     2     3
  1.0480382758002307E+00 a      2924     1    11     2     4
 -2.6432371758922422E+00 a      2925     1    11     2     5
 -1.6742334028650090E+00 a      2926     1    11     2     6
  1.4103273253423880E+00 a      2927     1    11     2     7
 -4.0914990166458320E-01 a      2928     1    11     2     8
  2.7739923077010370E-01 a      2929     1    11     2     9
 -4.1421542142095863E-01 a      2930     1    11     2    10
  1.7750839897039912E+00 a      2931     1    11     2    11
  1.8875876316390763E+00 a      2932     1    11     2    12
  3.7278227029681654E-01 a      2933     1    11     2    13
  1.8132779457404511E+00 a      2934     1    11     2    14
 -6.7290274227423397E-01 a      2935     1    11     2    15
 -2.6748317339272458E+00 a      2936     1    11     2    16
  2.4555872557431710E+00 a      2937     1    11     2    17
  1.7625121938519954E+00 a      2938     1    11     2    18
 -4.1458711937126025E-01 a      2939     1    11     2    19
 -2.4098089235576764E-01 a      2940     1    11     2    20
 -3.1497472751609512E-01 a      2941     1    12     2     1
 -1.7564732247390599E-01 a      2942     1    12     2     2
  4.8992640877591143E-01 a      2943     1    12     2     3
  5.7864715768781660E-01 a      2944     1    12     2     4
 -6.1038458524658057E-01 a      2945     1    12     2     5
  1.7747761377218008E-02 a      2946     1    12     2     6
  9.3455923561520202E-02 a      2947     1    12     2     7
  7.9069321197701117E-02 a      2948     1    12     2     8
  6.3399399190904071E-01 a      2949     1    12     2     9
 -4.3615207649303177E-02 a      2950     1    12     2    10
 -4.5149650282675086E-01 a      2951     1    12     2    11
  2.6040529402900442E-01 a      2952     1    12     2    12
 -8.2671625327343701E-01 a      2953     1    12     2    13
  1.3675162586063608E-01 a      2954     1    12     2    14
  4.8622823044755462E-03 a      2955     1    12     2    15
 -1.9306698049658308E-01 a      2956     1    12     2    16
  1.1154528205977696E-01 a      2957     1    12     2    17
  4.1700657719464396E-01 a      2958     1    12     2    18
 -9.0359821630516346E-01 a      2959     1    12     2    19
  5.0389382239415614E-01 a      2960     1    12     2    20
  1.6238602195852456E+00 a      2961     1    13     2     1
 -3.3060311870510473E-01 a      2962     1    13     2     2
  8.4829178196955135E-01 a      2963     1    13     2     3
  1.0218103652714203E+00 a      2964     1    13     2     4
  1.1508628233267910E-01 a      2965     1    13     2     5
  2.1687262347561675E-01 a      2966     1    13     2     6
  5.1503431167375338E-02 a      2967     1    13     2     7
 -1.0177823825361228E-01 a      2968     1    13     2     8
 -2.8869766481618692E-01 a      2969     1    13     2     9
 -1.6483467119089185E-01 a      2970     1    13     2    10
  2.5756260249671152E+00 a      2971     1    13     2    11
  1.3262739588890321E-01 a      2972     1    13     2    12
  8.6983955192605023E-01 a      2973     1    13     2    13
  1.5244175983090114E-01 a      2974     1    13     2    14
  1.4665164243857262E-02 a      2975     1    13     2    15
 -1.2663434482456426E+00 a      2976     1    13     2    16
  8.3634999553592257E-02 a      2977     1    13     2    17
  3.7198206202250128E-01 a      2978     1    13     2    18
 -1.2397506937375775E+00 a      2979     1    13     2    19
 -3.0145672222324227E+00 a      2980     1    13     2    20
  2.3536604182423022E+00 a      2981     1    14     2     1
  3.5839648805236279E-01 a      2982     1    14     2     2
  2.0590987679469883E+00 a      2983     1    14     2     3
  1.1236531308945477E+00 a      2984     1    14     2     4
 -1.6415929813945935E+00 a      2985     1    14     2     5
 -6.2689404170836904E-01 a      2986     1    14     2     6
 -2.6036212877538012E-01 a      2987     1    14     2     7
 -4.7930818029184397E-01 a      2988     1    14     2     8
 -5.3940859621349202E-01 a      2989     1    14     2     9
  2.9141553185032099E-01 a      2990     1    14     2    10
  2.5266676852745182E+00 a      2991     1    14     2    11
  6.3734341373500966E-02 a      2992     1    14     2    12
  9.7338078586557719E-01 a      2993     1    14     2    13
  6.0330654588593900E-02 a      2994     1    14     2    14
  5.2798746144963229E-02 a      2995     1    14     2    15
  1.5769098804058084E+00 a      2996     1    14     2    16
 -3.5729558053528560E-01 a      2997     1    14     2    17
 -7.4273830902577531E-01 a      2998     1    14     2    18
 -5.3134412143237619E-01 a      2999     1    14     2    19
 -3.8329349301970400E-01 a      3000     1    14     2    20
 -3.4819228199142238E-01 a      3001     1    15     2     1
  2.1721934325722891E-01 a      3002     1    15     2     2
 -4.2587384414785628E-02 a      3003     1    15     2     3
  7.9228940584726648E-01 a      3004     1    15     2     4
  2.4892120910756549E-01 a      3005     1    15     2     5
 -1.1876692248035113E-01 a      3006     1    15     2     6
 -5.5907876169455709E-02 a      3007     1    15     2     7
 -3.2320264942662651E-02 a      3008     1    15     2     8
  3.4361598403169419E-01 a      3009     1    15     2     9
  7.3502506228526526E-02 a      3010     1    15     2    10
  4.4061781405304645E-01 a      3011     1    15     2    11
 -7.0424911464028364E-02 a      3012     1    15     2    12
  6.7205542651941300E-02 a      3013     1    15     2    13
  2.6052271357459833E-01 a      3014     1    15     2    14
 -8.3513144032615019E-02 a      3015     1    15     2    15
  1.1744400289355290E+00 a      3016     1    15     2    16
 -6.5642260315992393E-02 a      3017     1    15     2    17
 -3.8693285245367753E-01 a      3018     1    15     2    18
  3.7907279828879165E-01 a      3019     1    15     2    19
  4.0365610758857945E-02 a      3020     1    15     2    20
  3.0415753405074947E-01 a      3021     1    16     2     1
  4.4790301353996115E-02 a      3022     1    16     2     2
 -1.5361361907823515E-01 a      3023     1    16     2     3
  8.0392632748077197E-01 a      3024     1    16     2     4
  1.0977510649798865E+00 a      3025     1    16     2     5
  2.5077585988758327E-01 a      3026     1    16     2     6
 -2.1774493288588034E-02 a      3027     1    16     2     7
 -5.0782016897091808E-01 a      3028     1    16     2     8
 -7.6877213116763965E-01 a      3029     1    16     2     9
  3.7246864682688403E-02 a      3030     1    16     2    10
 -1.4939367547734659E+00 a      3031     1    16     2    11
 -7.3044316166969647E-01 a      3032     1    16     2    12
 -1.5961605497090605E+00 a      3033     1    16     2    13
 -2.7630330505697148E-01 a      3034     1    16     2    14
 -2.2969595759044382E-05 a      3035     1    16     2    15
  6.4125947374747327E-01 a      3036     1    16     2    16
 -1.5701260576924594E-01 a      3037     1    16     2    17
 -1.5891714414221861E-01 a      3038     1    16     2    18
 -1.3395838736503336E+00 a      3039     1    16     2    19
 -3.7573157910058635E-01 a      3040     1    16     2    20
  1.0723109338342458E+00 a      3041     1    17     2     1
  3.8076351773065086E-02 a      3042     1    17     2     2
  2.7929022746468873E-01 a      3043     1    17     2     3
  5.1635409165177448E-01 a      3044     1    17     2     4
 -1.0147150781074270E+00 a      3045     1    17     2     5
  7.9447245031193936E-01 a      3046     1    17     2     6
  1.2987272114429921E-02 a      3047     1    17     2     7
  6.0463548728100913E-01 a      3048     1    17     2     8
 -1.4214966328666248E+00 a      3049     1    17     2     9
 -9.4469953253680336E-02 a      3050     1    17     2    10
  1.0671434448519659E+00 a      3051     1    17     2    11
  1.3454270797624390E-01 a      3052     1    17     2    12
  5.4484373151373011E-01 a      3053     1    17     2    13
  8.5558225047765321E-02 a      3054     1    17     2    14
  2.7744505297640012E-02 a      3055     1    17     2    15
 -4.3816876480041356E-01 a      3056     1    17     2    16
  4.8590589160951783E-02 a      3057     1    17     2    17
  2.1411419711561036E-01 a      3058     1    17     2    18
 -3.1427633036888614E-01 a      3059     1    17     2    19
  1.4541815038360679E+00 a      3060     1    17     2    20
 -1.5701180946589777E-01 a      3061     1    18     2     1
  1.1419277694813083E-01 a      3062     1    18     2     2
 -2.9153030361114712E-01 a      3063     1    18     2     3
 -8.3436317331455456E-01 a      3064     1    18     2     4
 -1.4565912745709755E+00 a      3065     1    18     2     5
 -1.0739876693355205E-01 a      3066     1    18     2     6
  6.9282101918910613E-02 a      3067     1    18     2     7
 -2.9660278514250543E-01 a      3068     1    18     2     8
 -2.8733765300171832E-01 a      3069     1    18     2     9
  1.5162805198854134E-02 a      3070     1    18     2    10
  4.1025477461743870E-02 a      3071     1    18     2    11
 -1.6204861334171433E-01 a      3072     1    18     2    12
 -5.4412012111601005E-01 a      3073     1    18     2    13
  1.0244002180065116E-01 a      3074     1    18     2    14
 -2.5815993908037627E-02 a      3075     1    18     2    15
 -1.3051805728511867E-01 a      3076     1    18     2    16
  4.7998148809942007E-02 a      3077     1    18     2    17
  9.0529746681980439E-01 a      3078     1    18     2    18
  6.6960871965072122E-01 a      3079     1    18     2    19
  4.3881244138710807E-02 a      3080     1    18     2    20
  1.8164788754611649E+00 a      3081     1    19     2     1
 -2.9652562338468852E-01 a      3082     1    19     2     2
  2.8055262443120328E+00 a      3083     1    19     2     3
 -4.6791426079230742E+00 a      3084     1    19     2     4
  3.1239978185895318E+00 a      3085     1    19     2     5
 -3.4459937142445868E-01 a      3086     1    19     2     6
  6.3258729262754110E-01 a      3087     1    19     2     7
  1.0434306286995465E+00 a      3088     1    19     2     8
  2.5601665505379589E+00 a      3089     1    19     2     9
  1.0592442850853663E+00 a      3090     1    19     2    10
 -2.1808756995120913E+00 a      3091     1    19     2    11
  4.4942263414274036E-01 a      3092     1    19     2    12
 -1.9056957336770342E+00 a      3093     1    19     2    13
  1.2226083412789943E+00 a      3094     1    19     2    14
 -8.5775879825070497E-02 a      3095     1    19     2    15
  3.2558989967261404E-01 a      3096     1    19     2    16
 -7.0968677692788551E-01 a      3097     1    19     2    17
  2.1954410222154289E-01 a      3098     1    19     2    18
  7.8342043491876645E-01 a      3099     1    19     2    19
  2.4682687957437190E+00 a      3100     1    19     2    20
  9.2776985029682790E-01 a      3101     1    20     2     1
  9.6049520115125897E-01 a      3102     1    20     2     2
 -9.0375723232520033E-01 a      3103     1    20     2     3
 -1.4504571460690568E-01 a      3104     1    20     2     4
  1.8547208504550430E-01 a      3105     1    20     2     5
  3.5083807865565608E-01 a      3106     1    20     2     6
 -1.4473718468574479E+00 a      3107     1    20     2     7
 -1.8031086022356837E+00 a      3108     1    20     2     8
 -1.0514591961120966E-01 a      3109     1    20     2     9
 -9.9558047998468524E-01 a      3110     1    20     2    10
  2.4092456037726189E+00 a      3111     1    20     2    11
 -1.5358542790510102E-01 a      3112     1    20     2    12
 -6.0598095443972777E-01 a      3113     1    20     2    13
 -2.1663649696160308E+00 a      3114     1    20     2    14
  1.5743917285864097E+00 a      3115     1    20     2    15
  1.2636666723783794E+00 a      3116     1    20     2    16
 -4.4729348529575441E+00 a      3117     1    20     2    17
 -9.4206278165174773E-01 a      3118     1    20     2    18
  2.7929067229563931E-01 a      3119     1    20     2    19
  6.5384173827389480E-01 a      3120     1    20     2    20
  2.2256303253791039E+00 b      3121     2     1
 -1.6014014001457837E+00 b      3122     2     2
  2.4545908069572757E+00 b      3123     2     3
 -1.8037964382689338E+00 b      3124     2     4
 -1.3762224674719823E+00 b      3125     2     5
  6.2076604156096094E-01 b      3126     2     6
  2.6336645883032466E+00 b      3127     2     7
  2.4325134625207179E+00 b      3128     2     8
 -3.1110499388819512E-01 b      3129     2     9
 -3.0435869623826817E-01 b      3130     2    10
  1.4699583612423124E+00 b      3131     2    11
 -2.6856323246823197E+00 b      3132     2    12
 -2.3059183853371596E+00 b      3133     2    13
  2.2544343170636316E+00 b      3134     2    14
  6.3454300186512969E-01 b      3135     2    15
 -5.1309705553411620E+00 b      3136     2    16
  5.0863373196438566E+00 b      3137     2    17
  4.7428818011771829E+00 b      3138     2    18
 -2.3881744776226546E+00 b      3139     2    19
  3.8145084843495117E-02 b      3140     2    20
 -4.7945888530588066E-02 a      3141     2     1     3     1
 -9.2126236822082952E-01 a      3142     2     2     3     1
 -1.1627738585980536E-01 a      3143     2     3     3     1
 -4.7673442917856995E-02 a      3144     2     4     3     1
 -1.0490708592139839E-02 a      3145     2     5     3     1
  5.2724316942586197E-02 a      3146     2     6     3     1
