################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -2.1019221106274728E+01 a       531     0    27     1    11
  7.6145833260989289E+00 a       532     0    27     1    12
 -2.5964540102506948E+01 a       533     0    27     1    13
  1.1497732297024438E+01 a       534     0    27     1    14
 -1.3922137970397056E+01 a       535     0    27     1    15
  2.0733708735973426E+00 a       536     0    27     1    16
 -8.3525444569373164E+00 a       537     0    27     1    17
 -1.6556465702754391E+01 a       538     0    27     1    18
  3.4299563483903583E-01 a       539     0    27     1    19
  1.7524258681809787E+01 a       540     0    27     1    20
  6.0962737664895101E+00 a       541     0    28     1     1
  2.9808184741323385E+00 a       542     0    28     1     2
  6.0807034782950875E-01 a       543     0    28     1     3
 -1.7341263151397886E+01 a       544     0    28     1     4
 -8.6076199184185731E-01 a       545     0    28     1     5
  2.9575703013925207E+01 a       546     0    28     1     6
  2.6760130674826783E+01 a       547     0    28     1     7
 -1.3530743681895776E+00 a       548     0    28     1     8
  3.5146011924063878E+01 a       549     0    28     1     9
  1.8861385332870169E+00 a       550     0    28     1    10
 -2.9225842274522140E+01 a       551     0    28     1    11
  3.0257216533717179E+00 a       552     0    28     1    12
 -4.8725286799737875E+00 a       553     0    28     1    13
 -3.2104800841295789E+00 a       554     0    28     1    14
 -1.8645107000151360E+00 a       555     0    28     1    15
 -1.4173964167351320E+01 a       556     0    28     1    16
  6.8296724721210893E+00 a       557     0    28     1    17
 -6.1440437063842870E+00 a       558     0    28     1    18
 -4.8542308841047772E+00 a       559     0    28     1    19
 -1.0462350084101141E+01 a       560     0    28     1    20
  1.2770204955809342E+01 a       561     0    29     1     1
  4.7894974054326440E+01 a       562     0    29     1     2
  9.7130718902746285E+00 a       563     0    29     1     3
  5.6065605959733649E+00 a       564     0    29     1     4
  4.1779971580029146E-01 a       565     0    29     1     5
 -1.2919051537350560E+01 a       566     0    29     1     6
  2.0367002739959638E+01 a       567     0    29     1     7
 -9.3470037469590650E-02 a       568     0    29     1     8
  3.5423651115017134E+00 a       569     0    29     1     9
 -2.4471642063035843E+00 a       570     0    29     1    10
 -1.0876107759862949E+01 a       571     0    29     1    11
 -1.1788136738141810E+00 a       572     0    29     1    12
 -1.9072978194457335E+01 a       573     0    29     1    13
 -1.1049516190779702E+01 a       574     0    29     1    14
 -3.2371863752387413E+00 a       575     0    29     1    15
 -9.6493974614215556E+00 a       576     0    29     1    16
  3.0348335508542612E-01 a       577     0    29     1    17
 -1.3277191836916119E+01 a       578     0    29     1    18
  5.4785160963469597E+00 a       579     0    29     1    19
  4.0477754277622232E+01 a       580     0    29     1    20
 -8.1025743559228189E+00 a       581     0    30     1     1
  7.7581397254974709E+00 a       582     0    30     1     2
  2.1354523744392784E-02 a       583     0    30     1     3
  1.3524909549962933E+01 a       584     0    30     1     4
 -9.8270991045210287E-01 a       585     0    30     1     5
 -2.6418033298298898E+01 a       586     0    30     1     6
  2.3486650137802872E+01 a       587     0    30     1     7
 -6.0802890267492971E-01 a       588     0    30     1     8
 -5.7498614388075930E+00 a       589     0    30     1     9
  2.4070399024893701E+00 a       590     0    30     1    10
 -2.9387316432245565E+00 a       591     0    30     1    11
 -1.7515926039490745E-01 a       592     0    30     1    12
 -2.2395202569201538E+00 a       593     0    30     1    13
  1.9199876758350840E+01 a       594     0    30     1    14
  1.4710078081152886E+00 a       595     0    30     1    15
  2.8500075345890473E+01 a       596     0    30     1    16
 -3.3215612916721451E+00 a       597     0    30     1    17
 -5.8785378376894855E+00 a       598     0    30     1    18
  4.8057693808897506E+00 a       599     0    30     1    19
 -1.0273792282921352E+01 a       600     0    30     1    20
  1.4192852523261734E+00 a       601     0    31     1     1
  3.6152982098363600E+00 a       602     0    31     1     2
  8.6329734167417023E+00 a       603     0    31     1     3
 -7.3290787400233937E+00 a       604     0    31     1     4
  1.3851851402542710E+01 a       605     0    31     1     5
  1.3134565572873690E+01 a       606     0    31     1     6
 -5.9504257743314328E+00 a       607     0    31     1     7
  9.0237298994407711E-01 a       608     0    31     1     8
 -2.0146098524197381E+01 a       609     0    31     1     9
 -1.3219440537265497E+00 a       610     0    31     1    10
 -7.6309152610114630E+00 a       611     0    31     1    11
 -2.9867483960900270E+00 a       612     0    31     1    12
  3.9967206600010719E+01 a       613     0    31     1    13
 -2.2357063256419977E+01 a       614     0    31     1    14
 -1.3843351907374604E-01 a       615     0    31     1    15
  9.3571641412353710E+00 a       616     0    31     1    16
 -5.0534522676251328E+00 a       617     0    31     1    17
  1.3357941956024895E+01 a       618     0    31     1    18
  1.5241305507329223E+01 a       619     0    31     1    19
  1.8980218538308570E+01 a       620     0    31     1    20
 -2.2094618917130190E-01 a       621     0    32     1     1
  8.9703603993640701E+00 a       622     0    32     1     2
  4.1524982742607444E+00 a       623     0    32     1     3
 -4.9542511957795501E+00 a       624     0    32     1     4
 -1.4374011278425980E-01 a       625     0    32     1     5
  1.8241986612885203E-02 a       626     0    32     1     6
  1.6412479122945467E+01 a       627     0    32     1     7
  5.8802414746379683E-01 a       628     0    32     1     8
  9.8185581239939150E+00 a       629     0    32     1     9
  3.7725799471172956E+00 a       630     0    32     1    10
 -8.1778390212604357E+00 a       631     0    32     1    11
  3.6689558022754343E-01 a       632     0    32     1    12
  4.3950249493473725E+00 a       633     0    32     1    13
  4.0098131056760273E+01 a       634     0    32     1    14
 -2.9809525064412932E+00 a       635     0    32     1    15
  3.3862819140522831E+01 a       636     0    32     1    16
 -8.0446610222368893E+00 a       637     0    32     1    17
 -4.4614471145890313E+00 a       638     0    32     1    18
  6.7261774107446000E+00 a       639     0    32     1    19
  3.7872731585664681E+01 a       640     0    32     1    20
  5.5374313845669985E+00 a       641     0    33     1     1
  3.4276795412252476E+01 a       642     0    33     1     2
 -1.5069394983821578E+01 a       643     0    33     1     3
 -1.0939275796248197E+01 a       644     0    33     1     4
 -7.0560662305063904E+00 a       645     0    33     1     5
 -2.2493408353937459E+00 a       646     0    33     1     6
 -1.5087528095579406E+01 a       647     0    33     1     7
 -2.3109398712547389E+00 a       648     0    33     1     8
 -3.3811960867795827E+00 a       649     0    33     1     9
  3.9250257481413753E+00 a       650     0    33     1    10
 -3.6742698347427144E+01 a       651     0    33     1    11
  3.3707971107250216E+00 a       652     0    33     1    12
 -3.3009385189103533E+00 a       653     0    33     1    13
  1.6237477174642037E+00 a       654     0    33     1    14
 -1.1510069804960197E+00 a       655     0    33     1    15
 -1.5042504269301597E+01 a       656     0    33     1    16
 -2.4996702108343886E+01 a       657     0    33     1    17
  3.5923666353493737E+00 a       658     0    33     1    18
  7.3074682198294063E+00 a       659     0    33     1    19
 -2.5266080105733032E+01 a       660     0    33     1    20
 -7.9770613636766630E+00 a       661     0    34     1     1
  3.0337837598691252E+01 a       662     0    34     1     2
 -1.1256315668423433E+01 a       663     0    34     1     3
  7.5355184041715644E+00 a       664     0    34     1     4
 -1.0515643500355994E+01 a       665     0    34     1     5
  1.9670950407409726E+00 a       666     0    34     1     6
  7.6075354439005052E+00 a       667     0    34     1     7
  3.8799337392815296E+00 a       668     0    34     1     8
  7.6216573353529489E+00 a       669     0    34     1     9
 -1.9260118722560597E+00 a       670     0    34     1    10
 -6.9246721480427196E+00 a       671     0    34     1    11
  8.6080610378090539E-01 a       672     0    34     1    12
 -1.4747607887210494E+01 a       673     0    34     1    13
  9.2180362434426821E-01 a       674     0    34     1    14
  6.0905032441747871E+00 a       675     0    34     1    15
 -2.4594062588191804E+01 a       676     0    34     1    16
 -1.5920318938111437E+01 a       677     0    34     1    17
  1.1207353870608332E+01 a       678     0    34     1    18
  1.8656870352316943E+01 a       679     0    34     1    19
  1.3334108991228788E+01 a       680     0    34     1    20
  5.7998098367494890E+00 a       681     0    35     1     1
 -4.6701266726568793E+00 a       682     0    35     1     2
 -1.2165088011588280E+01 a       683     0    35     1     3
 -5.0217664686723831E+00 a       684     0    35     1     4
 -1.7994031773211120E+01 a       685     0    35     1     5
 -9.6099934319291211E+00 a       686     0    35     1     6
  2.1498228136255038E+00 a       687     0    35     1     7
 -1.5054556049399173E-01 a       688     0    35     1     8
  3.1146611282139119E+01 a       689     0    35     1     9
  2.0178928379594301E+00 a       690     0    35     1    10
 -1.4649336210309878E+00 a       691     0    35     1    11
  2.6097436082509686E+00 a       692     0    35     1    12
  1.6489839450684659E+01 a       693     0    35     1    13
 -4.4031644217123844E+00 a       694     0    35     1    14
  7.2295489027243045E+00 a       695     0    35     1    15
 -1.5537902358116126E+01 a       696     0    35     1    16
 -8.0293690993704665E+00 a       697     0    35     1    17
 -1.9960801898062960E-01 a       698     0    35     1    18
  4.5732733155608667E+00 a       699     0    35     1    19
 -1.9903843810796420E+01 a       700     0    35     1    20
 -2.6239455972794479E-01 a       701     0    36     1     1
 -4.1861522298566312E-01 a       702     0    36     1     2
  8.7120998082534271E+00 a       703     0    36     1     3
  5.6602800493387360E+00 a       704     0    36     1     4
  1.2616589170565215E+01 a       705     0    36     1     5
  8.8326054132806009E-01 a       706     0    36     1     6
  2.6221589751299588E+00 a       707     0    36     1     7
  1.6468124344661563E+00 a       708     0    36     1     8
  2.9848072373395738E+01 a       709     0    36     1     9
 -1.5363931021003587E+00 a       710     0    36     1    10
  7.0750882429228064E+00 a       711     0    36     1    11
  1.1335691455602792E+00 a       712     0    36     1    12
 -8.8184649051423456E+00 a       713     0    36     1    13
  1.9365782195958925E+00 a       714     0    36     1    14
  1.0313419146470413E+00 a       715     0    36     1    15
  3.5031607350221847E+00 a       716     0    36     1    16
  1.5432797516520715E+01 a       717     0    36     1    17
  8.8610848724223334E+00 a       718     0    36     1    18
  4.2904065953211283E+00 a       719     0    36     1    19
 -8.0689654215611810E+00 a       720     0    36     1    20
  9.2762066420431193E+00 a       721     0    37     1     1
 -6.7673900319949718E+00 a       722     0    37     1     2
  2.8306836993131173E+00 a       723     0    37     1     3
 -2.3810121105222466E+00 a       724     0    37     1     4
 -1.3690579644635212E+01 a       725     0    37     1     5
  1.1343710292938670E+01 a       726     0    37     1     6
 -1.5769511732338273E+01 a       727     0    37     1     7
  9.1633442690540379E-01 a       728     0    37     1     8
 -4.5751160441150311E+00 a       729     0    37     1     9
 -9.1327417598312977E-01 a       730     0    37     1    10
 -1.1771704254897076E+01 a       731     0    37     1    11
  4.9251185604822707E+00 a       732     0    37     1    12
 -2.4571416311645278E-02 a       733     0    37     1    13
 -1.6809017685246765E+01 a       734     0    37     1    14
 -4.2812127856936364E+00 a       735     0    37     1    15
 -1.1829513829999170E+01 a       736     0    37     1    16
  5.0198658558458673E+00 a       737     0    37     1    17
 -1.1171020207322146E+01 a       738     0    37     1    18
