################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0371321871913130E+01 a      1279     0    64     1    19
 -4.9704059754181564E+00 a      1280     0    64     1    20
 -2.0563834420803225E+01 a      1281     0    65     1     1
  1.4265556595023807E+00 a      1282     0    65     1     2
 -2.0234821054994718E+01 a      1283     0    65     1     3
  1.8730638485234916E+01 a      1284     0    65     1     4
  5.2708452218705579E+00 a      1285     0    65     1     5
 -7.3489313774556528E+00 a      1286     0    65     1     6
  1.1102569905232054E+00 a      1287     0    65     1     7
  9.0018098773705912E-01 a      1288     0    65     1     8
  5.2829953503471767E+00 a      1289     0    65     1     9
  3.1345990022924086E+00 a      1290     0    65     1    10
  8.4784590149112375E+00 a      1291     0    65     1    11
 -4.8362015155151203E+00 a      1292     0    65     1    12
 -1.8617195697470481E+00 a      1293     0    65     1    13
  7.6628751458900735E-01 a      1294     0    65     1    14
  1.2931480455440139E+01 a      1295     0    65     1    15
 -8.6759214397903026E+00 a      1296     0    65     1    16
 -3.4836866167775042E+00 a      1297     0    65     1    17
 -1.9022353989455642E+01 a      1298     0    65     1    18
  1.5965563510809250E+01 a      1299     0    65     1    19
  8.4948854683264063E-01 a      1300     0    65     1    20
  5.7285589298606796E+00 a      1301     0    66     1     1
  2.6375466494163566E+00 a      1302     0    66     1     2
  1.1225509258857125E+01 a      1303     0    66     1     3
 -1.2285905440426690E+01 a      1304     0    66     1     4
 -2.2834451104578442E+00 a      1305     0    66     1     5
 -5.7863035875874029E+00 a      1306     0    66     1     6
 -1.4492460433256351E+00 a      1307     0    66     1     7
 -2.8949189012507670E+00 a      1308     0    66     1     8
  5.2894539969721266E-01 a      1309     0    66     1     9
  2.0431746567792349E+01 a      1310     0    66     1    10
  4.5344151210429757E+00 a      1311     0    66     1    11
 -1.4426716110682241E+00 a      1312     0    66     1    12
  4.0227973656064620E-01 a      1313     0    66     1    13
  4.9360844657389071E+00 a      1314     0    66     1    14
  5.1059516072791133E+00 a      1315     0    66     1    15
  7.0093418241745686E+00 a      1316     0    66     1    16
  1.4716979916848166E+01 a      1317     0    66     1    17
  7.5388411097996633E+00 a      1318     0    66     1    18
  3.6850398986341966E+00 a      1319     0    66     1    19
  4.5821488776837134E+00 a      1320     0    66     1    20
  5.3861581129218985E+00 a      1321     0    67     1     1
 -6.7173562792841652E+00 a      1322     0    67     1     2
 -1.1174556605780205E+01 a      1323     0    67     1     3
 -2.5468195248062617E+01 a      1324     0    67     1     4
  1.3870624205272374E+01 a      1325     0    67     1     5
  1.3142846236199016E+01 a      1326     0    67     1     6
 -6.3789996224313639E-01 a      1327     0    67     1     7
  7.9419253658967182E-01 a      1328     0    67     1     8
  2.5624089641842406E+01 a      1329     0    67     1     9
 -1.7422024984248527E+01 a      1330     0    67     1    10
 -1.3156373917082165E+01 a      1331     0    67     1    11
  1.0954625557288078E+00 a      1332     0    67     1    12
 -5.5915729589743712E+00 a      1333     0    67     1    13
 -2.4418085543922984E+01 a      1334     0    67     1    14
 -1.6979171339532748E+01 a      1335     0    67     1    15
  1.1385244290138251E+01 a      1336     0    67     1    16
 -1.9983716704254270E+01 a      1337     0    67     1    17
 -6.7571667603969177E+00 a      1338     0    67     1    18
 -2.0684788912322819E+01 a      1339     0    67     1    19
  1.7695173963088795E+01 a      1340     0    67     1    20
 -1.0395112577560372E+01 a      1341     0    68     1     1
  9.6310347372741134E+00 a      1342     0    68     1     2
  2.3087065975570212E+01 a      1343     0    68     1     3
  1.2282371984845850E+00 a      1344     0    68     1     4
  2.6473350997472691E+00 a      1345     0    68     1     5
 -3.4885834071814625E-01 a      1346     0    68     1     6
 -1.0423701295811723E+00 a      1347     0    68     1     7
  2.8257995215725091E+00 a      1348     0    68     1     8
  2.4394054681820453E+01 a      1349     0    68     1     9
  2.1804922006823031E+01 a      1350     0    68     1    10
  9.9823208894671431E+00 a      1351     0    68     1    11
 -6.8627187212232235E+00 a      1352     0    68     1    12
 -1.2625061092694118E-01 a      1353     0    68     1    13
 -9.9424519537097513E+00 a      1354     0    68     1    14
  3.9623811006520393E+00 a      1355     0    68     1    15
  1.2347612389745033E+01 a      1356     0    68     1    16
  1.4585730396715983E+00 a      1357     0    68     1    17
 -3.7710648046947530E+00 a      1358     0    68     1    18
  3.1740119167032976E+01 a      1359     0    68     1    19
 -7.4345076090345472E+00 a      1360     0    68     1    20
  1.2664419250944471E+01 a      1361     0    69     1     1
  1.4959937815449441E+01 a      1362     0    69     1     2
  2.6115218528610843E+01 a      1363     0    69     1     3
  8.9377651423113971E+00 a      1364     0    69     1     4
  8.3058646107584870E+00 a      1365     0    69     1     5
 -1.0872244538309644E+01 a      1366     0    69     1     6
 -4.4995934307250511E+00 a      1367     0    69     1     7
 -6.9493172499216704E-01 a      1368     0    69     1     8
  1.5461578855761964E+01 a      1369     0    69     1     9
 -8.8701760683380755E+00 a      1370     0    69     1    10
  7.9616453925114818E+00 a      1371     0    69     1    11
  4.7639432714616320E-02 a      1372     0    69     1    12
  3.0384872723408396E+00 a      1373     0    69     1    13
 -1.8963339838786176E+01 a      1374     0    69     1    14
 -6.8732144596958156E-01 a      1375     0    69     1    15
  1.2046232156930881E+01 a      1376     0    69     1    16
  8.5990859411196148E+00 a      1377     0    69     1    17
 -6.9553586353157408E+00 a      1378     0    69     1    18
  3.4737942883156090E+00 a      1379     0    69     1    19
 -3.9007115270504691E+01 a      1380     0    69     1    20
 -1.1459554792579034E+01 a      1381     0    70     1     1
 -2.7791565090708243E+01 a      1382     0    70     1     2
  2.8724026697289329E+01 a      1383     0    70     1     3
 -5.1222980842867241E+00 a      1384     0    70     1     4
 -1.1706987371506397E+01 a      1385     0    70     1     5
  1.7602316007943404E+01 a      1386     0    70     1     6
  1.2507978489115845E+00 a      1387     0    70     1     7
 -6.6850992700539482E+00 a      1388     0    70     1     8
 -1.8405178364315848E+01 a      1389     0    70     1     9
  1.5901962940864465E+01 a      1390     0    70     1    10
  1.8324704758095098E+01 a      1391     0    70     1    11
  7.6656084308663077E+00 a      1392     0    70     1    12
 -9.3607100513613393E+00 a      1393     0    70     1    13
 -9.6900570495106586E-01 a      1394     0    70     1    14
 -1.7764954644989938E+01 a      1395     0    70     1    15
  4.6735803106763552E+00 a      1396     0    70     1    16
 -3.5954066422091391E-01 a      1397     0    70     1    17
  1.5171615554160074E+00 a      1398     0    70     1    18
 -1.3412405017983563E+01 a      1399     0    70     1    19
  4.0103664308706322E-01 a      1400     0    70     1    20
 -1.4340992881322453E+01 a      1401     0    71     1     1
 -9.2085996167201714E+00 a      1402     0    71     1     2
  1.9491772381343349E+01 a      1403     0    71     1     3
 -2.1960717091516837E+01 a      1404     0    71     1     4
 -3.4199792956648856E+00 a      1405     0    71     1     5
  1.2623067942412723E+01 a      1406     0    71     1     6
 -2.6148279435221973E+00 a      1407     0    71     1     7
 -3.8084194695384972E+00 a      1408     0    71     1     8
  7.0907894287654907E+00 a      1409     0    71     1     9
  1.0193797561746257E+01 a      1410     0    71     1    10
  9.3211426676471927E+00 a      1411     0    71     1    11
  8.8431870499062217E+00 a      1412     0    71     1    12
  1.9337110749796023E+00 a      1413     0    71     1    13
 -8.0632321413160639E+00 a      1414     0    71     1    14
 -1.7751638712886876E+01 a      1415     0    71     1    15
  1.7991000529335206E+01 a      1416     0    71     1    16
  2.0466729895168401E+00 a      1417     0    71     1    17
  1.8617927168555621E+01 a      1418     0    71     1    18
 -1.7056626450818406E+01 a      1419     0    71     1    19
  1.1749359187011197E+00 a      1420     0    71     1    20
  1.3508976397336793E+01 a      1421     0    72     1     1
  1.8657640746810884E+01 a      1422     0    72     1     2
 -1.2741942326236311E+01 a      1423     0    72     1     3
  2.7594444939852796E+01 a      1424     0    72     1     4
  3.5401008994093512E+00 a      1425     0    72     1     5
 -1.5046207030919689E+01 a      1426     0    72     1     6
  3.3486199951471485E+00 a      1427     0    72     1     7
  2.9185394902944961E+00 a      1428     0    72     1     8
 -1.1348901714036083E+01 a      1429     0    72     1     9
 -9.0150301817730458E+00 a      1430     0    72     1    10
 -8.2668297794976109E+00 a      1431     0    72     1    11
  3.1439795656928551E+00 a      1432     0    72     1    12
 -6.7211632814923650E-01 a      1433     0    72     1    13
 -5.8877676911007164E+00 a      1434     0    72     1    14
 -1.1397427009181069E+01 a      1435     0    72     1    15
  1.4864187292506102E+01 a      1436     0    72     1    16
 -2.3837940454288209E+01 a      1437     0    72     1    17
  2.7192121975490000E+00 a      1438     0    72     1    18
 -2.8645799364058382E+00 a      1439     0    72     1    19
 -6.0500612240080933E+00 a      1440     0    72     1    20
 -3.0250360643769811E+00 a      1441     0    73     1     1
 -1.3823007000302351E+01 a      1442     0    73     1     2
  3.1349633796733599E+01 a      1443     0    73     1     3
  3.3471676791223167E+01 a      1444     0    73     1     4
 -3.1042862846662864E+01 a      1445     0    73     1     5
 -2.1828848868753244E+01 a      1446     0    73     1     6
 -7.7492202052835291E-01 a      1447     0    73     1     7
 -5.7789342720512693E-01 a      1448     0    73     1     8
  1.0612376773323424E+01 a      1449     0    73     1     9
  2.9397268928575311E+01 a      1450     0    73     1    10
  4.0446711032035168E+01 a      1451     0    73     1    11
 -9.1919250410895936E-02 a      1452     0    73     1    12
  1.0498656515948239E+01 a      1453     0    73     1    13
  3.7749905070505569E+01 a      1454     0    73     1    14
  2.4846862905059062E+01 a      1455     0    73     1    15
 -1.5148162010374749E+01 a      1456     0    73     1    16
  6.5736426865350230E+00 a      1457     0    73     1    17
  1.0880473390668291E+01 a      1458     0    73     1    18
 -1.7510701101729094E+01 a      1459     0    73     1    19
 -1.3408845813861335E+01 a      1460     0    73     1    20
 -2.2229824042643367E+00 a      1461     0    74     1     1
 -1.5097872749329133E+01 a      1462     0    74     1     2
 -3.2716170130625585E+01 a      1463     0    74     1     3
  2.1378157086225182E+00 a      1464     0    74     1     4
 -4.3597677616660846E+00 a      1465     0    74     1     5
 -7.5648414805715480E-01 a      1466     0    74     1     6
  2.4232509685101840E+00 a      1467     0    74     1     7
 -4.3501322673218663E+00 a      1468     0    74     1     8
 -2.8341009253761335E+01 a      1469     0    74     1     9
 -6.1377266124869063E+00 a      1470     0    74     1    10
 -1.3272178972947154E+01 a      1471     0    74     1    11
  7.8621924496753843E+00 a      1472     0    74     1    12
 -2.7283967014349497E+00 a      1473     0    74     1    13
 -9.2701939076702633E-01 a      1474     0    74     1    14
 -6.7196164329658483E+00 a      1475     0    74     1    15
 -9.5115288855652338E+00 a      1476     0    74     1    16
 -2.5230734548056013E+00 a      1477     0    74     1    17
  1.3188410830844333E+00 a      1478     0    74     1    18
 -2.5535006695827999E+01 a      1479     0    74     1    19
  1.1710386933469461E+01 a      1480     0    74     1    20
  1.6393834669229971E+01 a      1481     0    75     1     1
  1.1115965565250642E+01 a      1482     0    75     1     2
 -3.9321400225996456E+01 a      1483     0    75     1     3
  3.5343545163842409E-02 a      1484     0    75     1     4
 -1.0035747942734355E+01 a      1485     0    75     1     5
  2.7555812359502085E+01 a      1486     0    75     1     6
  8.5520552455180745E+00 a      1487     0    75     1     7
  4.5149593088868789E-01 a      1488     0    75     1     8
